entidad,tipovial,asenhuma,nom_orga,nom_enti,municipi,vialidad,nomasent,num_ext,num_int,codigopo
"04",3,7,"CENTRO DE ENCUETRO FAMILIAR CARMEN","CAMPECHE","CARMEN","AV. SANTA ISABEL ENTRE CALLE NIGROMANTES","COL. SOLIDARIDAD URBANA","160","NSS","24155"
"04",3,7,"CENTRO DE JUSTICIA ALTERNATIVA CAMPECHE","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"CENTRO DE JUSTICIA ALTERNATIVA TERCER DISTRITO","CAMPECHE","ESCÁRCEGA","AV. HECTOR PEREZ MARTÍNEZ ESQUINA CON 55","COL. UNIDAD, ESFUERZO Y TRABAJO II","NSS","NSS","24350"
"04",3,7,"CENTRO REGIONAL DE JUSTICIA ALTERNATIVA","CAMPECHE","CARMEN","AV. SANTA ISABEL ENTRE CALLE NIGROMANTES","COL. SOLIDARIDAD URBANA","160","NSS","24155"
"04",3,7,"COMUNICACIÓN SOCIAL","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"CONTABILIDAD","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"CONTRALORÍA","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"COORDINACIÓN ADMINISTRATIVA PARA LA IMPLEMENTACIÓN DEL NSJP","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"DIRECCIÓN ADMINISTRATIVA DEL SEGUNDO DISTRITO","CAMPECHE","CARMEN","AV. SANTA ISABEL ENTRE CALLE NIGROMANTES","COL. SOLIDARIDAD URBANA","160","NSS","24155"
"04",3,7,"ARCHIVO JUDICIAL CARMEN","CAMPECHE","CARMEN","AV. SANTA ISABEL ENTRE CALLE NIGROMANTES","COL. SOLIDARIDAD URBANA","160","NSS","24155"
"04",3,7,"DIRECCIÓN DE PERSONAL","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"ESCUELA JUDICIAL","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"EVALUACIÓN Y SEGUIMIENTO","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"OFICIALÍA MAYOR CAMPECHE","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"PRESIDENCIA","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"RECURSOS MATERIALES","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"SECRETARÍA GENERAL DE ACUERDOS","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"SERVICIOS GENERALES","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN SEGUNDO DISTRITO","CAMPECHE","CARMEN","AV. SANTA ISABEL ENTRE CALLE NIGROMANTES","COL. SOLIDARIDAD URBANA","160","NSS","24155"
"04",3,7,"ATENCIÓN CIUDADANA","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"UNIDAD DE ACCESO A LA INFORMACIÓN PÚBLICA Y PROTECCIÓN DE DATOS PERSONALES","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"UNIDAD DE IGUALDAD DE GÉNERO Y DERECHOS HUMANOS","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"BIBLIOTECA","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"CENTRAL DE ACTUARIOS","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"CENTRAL DE CONSIGNACIÓN DE BIENES","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"CENTRAL DE CONSIGNACIÓN DE BIENES SEGUNDO DISTRITO","CAMPECHE","CARMEN","AV. SANTA ISABEL ENTRE CALLE NIGROMANTES","COL. SOLIDARIDAD URBANA","160","NSS","24155"
"04",3,7,"CENTRO DE CAPACITACIÓN Y ACTUALIZACIÓN","CAMPECHE","CAMPECHE","AVENIDA PATRICIO TRUEBA Y DE REGIL","SAN RAFAEL","236","NSS","24090"
"04",3,7,"CENTRO DE ENCUENTRO FAMILIAR ESCÁRCEGA","CAMPECHE","ESCÁRCEGA","AV. HECTOR PEREZ MARTÍNEZ ESQUINA CON 55","COL. UNIDAD, ESFUERZO Y TRABAJO II","NSS","NSS","24350"
"05",3,5,"DEFENSORÍA PÚBLICA","COAHUILA DE ZARAGOZA","SAN PEDRO","HIDALGO","ZONA CENTRO","149","S/N","27800"
"05",3,5,"ARCHIVO REGIONAL TORREÓN","COAHUILA DE ZARAGOZA","TORREÓN","AVENIDA DE LAS FUENTES","LA MERCED","S/N","S/N","27276"
"05",3,7,"CENTRO DE MEDIOS ALTERNOS DE SOLUCIÓN DE CONTROVERSIAS","COAHUILA DE ZARAGOZA","TORREÓN","DE LAS FUENTES","LA MERCED","S/N","S/N","27276"
"05",3,7,"UNIDAD ADMINISTRATIVA TORREÓN","COAHUILA DE ZARAGOZA","TORREÓN","DE LAS FUENTES","LA MERCED","S/N","S/N","27276"
"05",3,7,"UNIDAD DEL CENTRO DE EVALUACIÓN PSICOSOCIAL","COAHUILA DE ZARAGOZA","TORREÓN","DE LAS FUENTES","LA MERCED","S/N","S/N","27276"
"05",3,7,"OFICIALÍA DE PARTES","COAHUILA DE ZARAGOZA","TORREÓN","DE LAS FUENTES","LA MERCED","S/N","S/N","27276"
"05",3,7,"DEFENSORÍA CIVIL Y FAMILIAR","COAHUILA DE ZARAGOZA","TORREÓN","DE LAS FUENTES","LA MERCED","S/N","S/N","27276"
"05",3,7,"CENTRAL DEL ACTUARIOS","COAHUILA DE ZARAGOZA","TORREÓN","DE LAS FUENTES C/ CALLE COMERCIANTES","LA MERCED","S/N","S/N","27276"
"05",3,16,"DEFENSORIA PUBLICA","COAHUILA DE ZARAGOZA","MONCLOVA","CIUDAD DEPORTIVA","CIUDAD DEPORTIVA","1500","S/N","25750"
"05",3,16,"CENTRO DE MEDIOS ALTERNOS DE SOLUCIÓN DE CONTROVERSIAS","COAHUILA DE ZARAGOZA","MONCLOVA","CIUDAD DEPORTIVA","CIUDAD DEPORTIVA","1500","A","25750"
"05",3,16,"UNIDAD DE EVALUACIÓN PSICOSOCIAL","COAHUILA DE ZARAGOZA","MONCLOVA","CIUDAD DEPORTIVA","CIUDAD DEPORTIVA","1500","S/N","25750"
"05",3,16,"UNIDAD ADMINISTRATIVA MONCLOVA","COAHUILA DE ZARAGOZA","MONCLOVA","CIUDAD DEPORTIVA","CIUDAD DEPORTIVA","1500","S/N","25750"
"05",3,16,"OFICIALÍA DE PARTES","COAHUILA DE ZARAGOZA","MONCLOVA","CIUDAD DEPORTIVA","CIUDAD DEPORTIVA","1500","S/N","25750"
"05",3,16,"ARCHIVO REGIONAL MONCLOVA","COAHUILA DE ZARAGOZA","SALTILLO","CIUDAD DEPORTIVA","CIUDAD DEPORTIVA","1500","S/N","25750"
"05",4,7,"UNIDAD ADMINISTRATIVA PIEDRAS NEGRAS","COAHUILA DE ZARAGOZA","PIEDRAS NEGRAS","REPÚBLICA","TECNOLÓGICO","1906","S/N","26080"
"05",4,7,"UNIDAD DE DEFENSA PENAL","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"ARCHIVO JUDICIAL GENERAL","COAHUILA DE ZARAGOZA","SALTILLO","EMILIO CARRANZA","ZONA CENTRO","505-A","S/N","25000"
"05",4,7,"CENTRO DE EVALUACIÓN PSICOSOCIAL","COAHUILA DE ZARAGOZA","SALTILLO","VENUSTIANO CARRANZA","SANTIAGO","2673","","26274"
"05",4,7,"UNIDAD DEL CENTRO DE EVALUACIÓN PSICOSOCIAL","COAHUILA DE ZARAGOZA","PIEDRAS NEGRAS","REPÚBLICA","TECNOLÓGICO","1906","S/N","26080"
"05",4,7,"VISITADURÍA JUDICIAL GENERAL","COAHUILA DE ZARAGOZA","TORREÓN","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"ARCHIVO REGIONAL SABINAS","COAHUILA DE ZARAGOZA","SABINAS","PASEO DE LOS LEONES Y ALTAMIRANO","REINERA","S/N","S/N","26700"
"05",4,7,"AUDITORIA INTERNA","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"CENTRAL DEL ACTUARIOS","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"CENTRO DE MEDIOS ALTERNOS DE SOLUCIÓN DE CONTROVERSIAS","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"CENTRO DE MEDIOS ALTERNOS DE SOLUCIÓN DE CONTROVERSIAS","COAHUILA DE ZARAGOZA","PIEDRAS NEGRAS","REPÚBLICA","TECNOLÓGICO","1906","S/N","26080"
"05",4,7,"ARCHIVO REGIONAL PIEDRAS NEGRAS","COAHUILA DE ZARAGOZA","PIEDRAS NEGRAS","REPÚBLICA","TECNOLÓGICO","1906","S/N","26080"
"05",4,7,"SECRETARÍA TÉCNICA Y DE TRANSPARENCIA","COAHUILA DE ZARAGOZA","SALTILLO","FRANCISCO COSS","ZONA CENTRO","945","S/N","25000"
"05",4,7,"SECRETARÍA GENERAL DE ACUERDOS","COAHUILA DE ZARAGOZA","SALTILLO","FRANCISCO COSS","ZONA CENTRO","945","S/N","25000"
"05",4,7,"SECRETARÍA DEL CONSEJO DE LA JUDICATURA","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"PRESIDENCIA DEL TRIBUNAL SUPERIOR DE JUSTICIA Y DEL CONSEJO DE LA JUDICATURA DEL ESTADO","COAHUILA DE ZARAGOZA","SALTILLO","FRANCISCO COSS","ZONA CENTRO","945","S/N","25000"
"05",4,7,"OFICIALÍA MAYOR DEL PODER JUDICIAL DEL ESTADO","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"OFICIALÍA DE PARTES","COAHUILA DE ZARAGOZA","PIEDRAS NEGRAS","REPÚBLICA","TECNOLÓGICO","1906","S/N","26080"
"05",4,7,"INSTITUTO DE ESPECIALIZACIÓN JUDICIAL","COAHUILA DE ZARAGOZA","SALTILLO","VENUSTIANO CARRANZA","SANTIAGO","2673","S/N","26274"
"05",4,7,"DIRECCIÓN DEL INSTITUTO ESTATAL DE DEFENSORÍA PÚBLICA","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"DIRECCIÓN DE RECURSOS MATERIALES","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"DIRECCIÓN DE RECURSOS HUMANOS","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"DIRECCIÓN DE RECURSOS FINANCIEROS","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"DIRECCIÓN DE DESARROLLO INSTITUCIONAL","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","A","25236"
"05",4,7,"DIRECCIÓN DE INFORMÁTICA","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"DIRECCIÓN DE NOMINAS","COAHUILA DE ZARAGOZA","SALTILLO","ISIDRO LÓPEZ ZERTUCHE","LOS MAESTROS","2791","S/N","25236"
"05",4,7,"DEFENSORÍA PÚBLICA","COAHUILA DE ZARAGOZA","PIEDRAS NEGRAS","REPÚBLICA","TECNOLÓGICO","1906","S/N","26080"
"05",4,7,"DEFENSORÍA PÚBLICA","COAHUILA DE ZARAGOZA","ACUÑA","COBRE","CEDROS","1005","NSS","26233"
"05",4,16,"DEFENSORÍA PENAL","COAHUILA DE ZARAGOZA","TORREÓN","MÉXICO","LATINOAMERICANO","S/N","S/N","27275"
"05",5,5,"DEFENSORÍA PÚBLICA","COAHUILA DE ZARAGOZA","PARRAS","RAMOS ARIZPE","ZONA CENTRO","315","S/N","27980"
"05",5,5,"ARCHIVO REGIONAL DE ACUÑA","COAHUILA DE ZARAGOZA","ACUÑA","GUERRERO Y GALEANA","ZONA CENTRO","S/N","S/N","25250"
"05",16,7,"DEFENSORÍA PÚBLICA","COAHUILA DE ZARAGOZA","SABINAS","PLAZA SANTA ELVIRA","REYNERA","LOCAL 1","NSS","26700"
"05",17,7,"OFICIALÍA DE PARTES","COAHUILA DE ZARAGOZA","SALTILLO","LUIS ECHEVERRÍA","PARQUE METROPOLITANO","5402","S/N","25284"
"05",17,7,"UNIDAD ADMINISTRATIVA SALTILLO","COAHUILA DE ZARAGOZA","SALTILLO","LUIS ECHEVERRÍA","PARQUE METROPOLITANO","5402","S/N","25284"
"05",17,7,"UNIDAD DE DEFENSA CIVIL Y FAMILIAR","COAHUILA DE ZARAGOZA","SALTILLO","LUIS ECHEVERRÍA","PARQUE METROPOLITANO","5402","S/N","25284"
"06",5,7,"CENTRO ESTATAL DE JUSTICIA ALTERNATIVA","COLIMA","COLIMA","ALDAMA","CENTRO","NSS","NSS","28000"
"06",5,7,"CENTRO DE ESTUDIOS JUDICIALES","COLIMA","COLIMA","ALDAMA","CENTRO","NSS","NSS","28000"
"06",7,7,"OFICIALÍA DE PARTES","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"OFICINA DE DEPÓSITOS Y CONSIGNACIONES","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"PRESIDENCIA","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"SECRETARÍA GENERAL DE ACUERDOS","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"UNIDAD DE APOYO ADMINISTRATIVO","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"UNIDAD DE TRANSPARENCIA, EVALUACIÓN Y ESTADÍSTICA","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"ARCHIVO GENERAL JUDICIAL","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"COMUNICACIÓN SOCIAL","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"CONTRALORÍA INTERNA","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"DEPARTAMENTO DE CONTABILIDAD","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"DEPARTAMENTO DE PERSONAL","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"DIRECCIÓN DE PLANEACIÓN Y VINCULACIÓN INSTITUCIONAL","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"ALMACEN","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"06",7,7,"DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES","COLIMA","COLIMA","PEDRO A. GALVÁN","CENTRO","NSS","NSS","28000"
"07",5,3,"ARCHIVO JUDICIAL","CHIAPAS","BERRIOZÁBAL","8A ORIENTE SUR","LINDA VISTA","422","S/N","29130"
"07",5,16,"CENTRO ESTATAL DE JUSTICIA ALTERNATIVA","CHIAPAS","TUXTLA GUTIÉRREZ","CANDOQUIS, ESQUINA AV. PINO","EL BOSQUE","290","S/N","29047"
"07",17,16,"DIRECCIÓN DE PROGRAMACIÓN Y PRESUPUESTO","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE RECURSOS HUMANOS","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE RECURSOS MATERIALES Y SERVICIOS GENERALES","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE TESORERÍA Y CONTABILIDAD","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN PÚBLICA","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"FONDO AUXILIAR PARA LA ADMINISTRACIÓN DE JUSTICIA","CHIAPAS","TUXTLA GUTIÉRREZ","PALACIO DE JUSTICIA, LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"INSTITUTO DE FORMACIÓN JUDICIAL","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"INSTITUTO DE LA DEFENSORÍA PÚBLICA","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"OFICIALÍA DE PARTES","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"OFICIALÍA MAYOR","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"OFICINA DE LA PRESIDENCIA","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"SECRETARÍA GENERAL DE ACUERDOS Y DEL PLENO","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"UNIDAD DE APOYO ADMINISTRATIVO DEL TRIBUNAL CONSTITUCIONAL","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"VISITADURÍA JUDICIAL","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"CONSEJO DE LA JUDICATURA","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"CONTRALORÍA INTERNA","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE ASUNTOS JURÍDICOS","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE COMUNICACIÓN SOCIAL Y RELACIONES PÚBLICAS","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE CONSTRUCCIÓN Y REMODELACIÓN DE INMUEBLES","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE DESARROLLO E INFRAESTRUCTURA TECNOLÓGICA","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE JUZGADOS MUNICIPALES, DE PAZ Y CONCILACIÓN Y DE PAZ Y CONCILIACIÓN INDÍGENA","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE EQUIDAD DE GÉNERO Y DERECHOS HUMANOS","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"07",17,16,"DIRECCIÓN DE ESTADÍSTICA","CHIAPAS","TUXTLA GUTIÉRREZ","LIBRAMIENTO NORTE ORIENTE","EL BOSQUE","2100","S/N","29047"
"08",5,5,"","CHIHUAHUA","CHIHUAHUA","MELCHOR OCAMPO","CHIHUAHUA","119","S/N","31000"
"09",3,7,"DIRECCIÓN EJECUTIVA DE RECURSOS MATERIALES","CIUDAD DE MÉXICO","CUAUHTÉMOC","ISABEL LA CATÓLICA","CENTRO","165","PISO 2","06000"
"09",3,7,"DIRECCIÓN EJECITUVA JURÍDICA OFICINA","CIUDAD DE MÉXICO","CUAUHTÉMOC","ISABEL LA CATÓLICA","CENTRO","165","PISO 6","06000"
"09",3,7,"OFICIALIA DE PARTES DE LA PRESIDENCIA OFICINA","CIUDAD DE MÉXICO","CUAUHTÉMOC","NIÑOS HÉROES","DOCTORES","132","PLANTA BAJA","06720"
"09",3,7,"OFICIALIA MAYOR","CIUDAD DE MÉXICO","CUAUHTÉMOC","ISABEL LA CATÓLICA","CENTRO","165","PISO 8","06000"
"09",3,7,"OFICINA DE LA PESIDENCIA DEL TRIBUNAL SUPERION DE JUSTICIA DE LA CIUDAD DE MÉXICO","CIUDAD DE MÉXICO","CUAUHTÉMOC","NIÑOS HÉROES","DOCTORES","132","PLANTA BAJA","06720"
"09",3,7,"PRESIDENCIA DEL CONSEJO DE LA JUDICATURA DE LA CIUDAD DE MÉXICO OFICINA","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUÁREZ","CENTRO","8","PISO 17","06010"
"09",3,7,"PRIMERA SECRETARÍA DE ACUERDOS  LIC. GLORIA DEL CARMEN GONZÁLEZ BARBOSA","CIUDAD DE MÉXICO","CUAUHTÉMOC","NIÑOS HÉROES","DOCTORES","132","PLANTA BAJA","06720"
"09",3,7,"PRIMERA SECRETARÍA DE ACUERDOS  LIC. MARÍA DEL SOCORRO RAZO ZAMÓRA","CIUDAD DE MÉXICO","CUAUHTÉMOC","NIÑOS HÉROES","DOCTORES","132","PLANTA BAJA","06720"
"09",3,7,"SECRETARÍA GENERAL OFICINA","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUAREZ","CENTRO","8","17 PISO","06000"
"09",3,7,"SEGUNDA SECRETARÍA DE ACUERDOS  LIC. ISRAEL SOBERANIS KURZYN","CIUDAD DE MÉXICO","CUAUHTÉMOC","NIÑOS HÉROES","DOCTORES","132","PLANTA BAJA","06720"
"09",3,7,"UNIDAD DE TRANSPARENCIA DEL CONSEJO DE LA JUDICATURA DE LA CIUDAD DE MÉXICO","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUÁREZ","CENTRO","8","PISI 16","06010"
"09",3,7,"COMISIÓN DE ADMINISTRACIÓN Y PRESUPUESTO OFICINA","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUÁREZ","CENTRO","8","PISO 17","06010"
"09",3,7,"ADMINISTRADORES DE INMUEBLES OFICINA","CIUDAD DE MÉXICO","CUAUHTÉMOC","RIO DE LA PLATA","CUAUHTEMOC","48","14 PISO","06500"
"09",3,7,"COMISIÓN DE DISCIPLINA JUDICIAL OFICINA","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUAREZ","CENTRO","8","17 PISO","06000"
"09",3,7,"UNIDAD DE TRANSPARENCIA DEL TRIBUNAL SUPERIOR DE JUSTICIA DE LA CIUDAD DE MÉXICO","CIUDAD DE MÉXICO","CUAUHTÉMOC","NIÑOS HÉROES","DOCTORES","132","PLANTA BAJA","06720"
"09",3,7,"VISITADURÍA JUDICIAL OFICINA","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUÁREZ","CENTRO","8","PISO 17","06010"
"09",3,7,"CONSEJERIAS DEL CONSEJO DE LA JUDICATURA DE LA CIUDAD DE MÉXICO CONSEJERIA 1","CIUDAD DE MÉXICO","","JUÁREZ","CENTRO","8","PISO 16","06010"
"09",3,7,"CONSEJERIAS DEL CONSEJO DE LA JUDICATURA DE LA CIUDAD DE MÉXICO CONSEJERIA 2","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUÁREZ","CENTRO","8","PISO 16","06010"
"09",3,7,"CONSEJERIAS DEL CONSEJO DE LA JUDICATURA DE LA CIUDAD DE MÉXICO CONSEJERIA 3","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUÁREZ","CENTRO","8","PISO 16","06010"
"09",3,7,"CONSEJERIAS DEL CONSEJO DE LA JUDICATURA DE LA CIUDAD DE MÉXICO CONSEJERIA 4","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUÁREZ","CENTRO","8","PISO 16","06010"
"09",3,7,"CONSEJERIAS DEL CONSEJO DE LA JUDICATURA DE LA CIUDAD DE MÉXICO CONSEJERIA 5","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUÁREZ","CENTRO","8","PISO 16","06010"
"09",3,7,"CONSEJERIAS DEL CONSEJO DE LA JUDICATURA DE LA CIUDAD DE MÉXICO CONSEJERIA 6","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUÁREZ","CENTRO","8","PISO 16","06010"
"09",3,7,"CONSULTORIO DENTAL","CIUDAD DE MÉXICO","CUAUHTÉMOC","JUAREZ","CENTRO","8","2 PISO","06000"
